#separator:comma
#html:false
#deck:Survival Phrases
#notetype:Basic
#tags column:3
道に迷っていません,"I'm not lost.
みちにまよっていません · michi ni mayotte imasen

大丈夫、道に迷っていません。
I'm fine, I'm not lost.",phrases
ここで降ります,"I get off here.
ここでおります · koko de orimasu

すみません、ここで降ります。
Excuse me, I get off here.",phrases
ここは観光名所ですか？,"Is this a tourist spot?
ここはかんこうめいしょですか · koko wa kankou meisho desu ka

ここは観光名所ですか？
Is this a tourist attraction?",phrases
チェックインをお願いします,"Check-in, please.
ちぇっくいんをおねがいします · chekkuin o onegai shimasu

チェックインをお願いします。
I'd like to check in.",phrases
チェックアウトは何時ですか？,"What time is check-out?
ちぇっくあうとはなんじですか · chekkuauto wa nanji desu ka

チェックアウトは何時ですか？
What time is check-out?",phrases
荷物を預けられますか？,"Can I leave my luggage?
にもつをあずけられますか · nimotsu o azukeraremasu ka

荷物を預けられますか？
Can I leave my luggage here?",phrases
領収書の名前は…,"Name on the receipt is…
りょうしゅうしょのなまえは · ryoushuusho no namae wa

領収書の名前はABCでお願いします。
Please make the receipt out to ABC.",phrases
電源はどこですか？,"Where is a power outlet?
でんげんはどこですか · dengen wa doko desu ka

電源はどこですか？
Where is a power outlet?",phrases
充電させてもらえますか？,"May I charge my device?
じゅうでんさせてもらえますか · juuden sasete moraemasu ka

ここで充電させてもらえますか？
May I charge my device here?",phrases
英語で説明してもらえますか？,"Could you explain in English?
えいごでせつめいしてもらえますか · eigo de setsumei shite moraemasu ka

英語で説明してもらえますか？
Could you explain in English?",phrases
お元気ですか？,"How are you?
おげんきですか · ogenki desu ka

お久しぶりです。お元気ですか？
Long time no see. How are you?",phrases
元気です,"I'm fine.
げんきです · genki desu

はい、元気です。あなたは？
Yes, I'm fine. And you?",phrases
お疲れ様です,"Good work / Cheers (after work)
おつかれさまです · otsukaresama desu

お疲れ様です。先に失礼します。
Good work. I'll be leaving now.",phrases
いってきます,"I'm leaving (and coming back)
いってきます · ittekimasu

じゃあ、いってきます。
Well, I'm off.",phrases
いってらっしゃい,"Have a good day (to someone leaving)
いってらっしゃい · itterasshai

はい、いってらっしゃい。
Okay, have a good day.",phrases
ただいま,"I'm home
ただいま · tadaima

ただいま戻りました。
I'm back now.",phrases
おかえりなさい,"Welcome back
おかえりなさい · okaerinasai

おかえりなさい。早かったですね。
Welcome back. You're early.",phrases
お腹が空きました,"I'm hungry.
おなかがすきました · onaka ga sukimashita

お腹が空きました。何か食べたいです。
I'm hungry. I want to eat something.",phrases
喉が渇きました,"I'm thirsty.
のどがかわきました · nodo ga kawakimashita

喉が渇きました。水が飲みたいです。
I'm thirsty. I want to drink water.",phrases
また会いましょう,"Let's meet again.
またあいましょう · mata aimashou

楽しかったです。また会いましょう。
It was fun. Let's meet again.",phrases
