#separator:comma
#html:false
#deck:Japanese Onomatopoeia
#notetype:Basic
#tags column:3
ぎょっと,"startled/shocked
ぎょっと · gyotto

突然の物音にぎょっとした。
I was startled by the sudden noise.",onomatopoeia
うんざり,"fed up; sick and tired
うんざり · unzari

毎日の残業にうんざりしている。
I'm sick and tired of the daily overtime.",onomatopoeia
すっきり,"refreshed; clear-headed
すっきり · sukkiri

シャワーを浴びてすっきりした。
I felt refreshed after taking a shower.",onomatopoeia
さっぱり,"refreshed; light and clean (feeling)
さっぱり · sappari

髪を切ってさっぱりした気分だ。
I feel refreshed after cutting my hair.",onomatopoeia
ゆったり,"relaxed; spacious
ゆったり · yuttari

温泉でゆったりと過ごした。
I spent a relaxed time at the hot spring.",onomatopoeia
のんびり,"leisurely; relaxed
のんびり · nonbiri

休日はのんびり過ごしている。
I spend my holidays in a relaxed way.",onomatopoeia
ほっと,"feeling relieved
ほっと · hotto

無事に終わってほっとした。
I felt relieved that it ended safely.",onomatopoeia
にっこり,"smiling brightly
にっこり · nikkori

にっこりと笑って挨拶した。
She smiled brightly and greeted me.",onomatopoeia
がっかり,"disappointed
がっかり · gakkari

結果を聞いてがっかりした。
I was disappointed to hear the result.",onomatopoeia
しょんぼり,"dejected; downcast
しょんぼり · shonbori

叱られてしょんぼりしていた。
He was dejected after being scolded.",onomatopoeia
がっくり,"disheartened; slumping (in disappointment)
がっくり · gakkuri

落選してがっくりと肩を落とした。
He slumped his shoulders in disappointment after losing the election.",onomatopoeia
びっくり,"surprised
びっくり · bikkuri

急な知らせにびっくりした。
I was surprised by the sudden news.",onomatopoeia
どっきり,"a startling surprise/prank
どっきり · dokkiri

どっきりを仕掛けられた。
A prank was played on me.",onomatopoeia
うっとり,"entranced; captivated
うっとり · uttori

美しい景色にうっとりした。
I was entranced by the beautiful scenery.",onomatopoeia
ほれぼれ,"admiringly captivated
ほれぼれ · horebore

見事な演奏にほれぼれした。
I was admiringly captivated by the splendid performance.",onomatopoeia
ぐっと,"firmly; a surge (of emotion)
ぐっと · gutto

言葉にぐっときた。
The words moved me deeply.",onomatopoeia
じんと,"a warm feeling (moved emotionally)
じんと · jinto

心にじんと響く言葉だった。
It was words that resonated warmly in my heart.",onomatopoeia
きゅんと,"a heart-fluttering pang
きゅんと · kyunto

その仕草に胸がきゅんとした。
My heart fluttered at that gesture.",onomatopoeia
ずっしり,"heavy (weighty)
ずっしり · zusshiri

荷物がずっしり重い。
The luggage is quite heavy.",onomatopoeia
どっしり,"solid and steady; imposing
どっしり · dosshiri

どっしりと構えて話を聞いた。
He listened to the story with steady composure.",onomatopoeia
ふらっと,"casually; on a whim (dropping by)
ふらっと · furatto

ふらっと立ち寄った店だ。
It's a shop I dropped by on a whim.",onomatopoeia
ぱっと,"suddenly; in a flash
ぱっと · patto

ぱっと明かりがついた。
The light suddenly turned on.",onomatopoeia
さっと,"quickly; swiftly
さっと · satto

さっと身をかわした。
He swiftly dodged out of the way.",onomatopoeia
ぐんぐん,"rapidly growing/progressing
ぐんぐん · gungun

子供がぐんぐん成長している。
The child is growing rapidly.",onomatopoeia
めきめき,"remarkably (improving)
めきめき · mekimeki

実力がめきめき上達した。
His skill improved remarkably.",onomatopoeia
みるみる,"visibly; before one's eyes
みるみる · mirumiru

顔がみるみる赤くなった。
His face visibly turned red.",onomatopoeia
どんどん,"rapidly; one after another
どんどん · dondon

新しいアイデアがどんどん出てきた。
New ideas kept coming out one after another.",onomatopoeia
ずるずる,"dragging on; slurping
ずるずる · zuruzuru

決断がずるずると先延ばしになった。
The decision kept dragging on and being postponed.",onomatopoeia
だらだら,"lazily; dragging on aimlessly
だらだら · daradara

だらだらとテレビを見て過ごした。
I spent the time lazily watching TV.",onomatopoeia
うろたえる,"to be flustered
うろたえる · urotaeru

突然の質問にうろたえた。
I was flustered by the sudden question.",onomatopoeia
あたふた,"flustered; in a fluster
あたふた · atafuta

急な来客にあたふたした。
I was flustered by the sudden visitor.",onomatopoeia
おろおろ,"bewildered; at a loss
おろおろ · orooro

事故現場でおろおろするばかりだった。
I was just bewildered and at a loss at the accident scene.",onomatopoeia
もじもじ,"fidgeting shyly
もじもじ · mojimoji

恥ずかしそうにもじもじしていた。
She was fidgeting shyly, looking embarrassed.",onomatopoeia
いちゃいちゃ,"being lovey-dovey
いちゃいちゃ · ichaicha

カップルがいちゃいちゃしていた。
The couple was being lovey-dovey.",onomatopoeia
ぷりぷり,"sulking angrily; plump and springy
ぷりぷり · puripuri

何かに怒ってぷりぷりしている。
She's sulking angrily about something.",onomatopoeia
つんつん,"aloof and prickly (attitude)
つんつん · tsuntsun

つんつんした態度をとられた。
I was treated with an aloof, prickly attitude.",onomatopoeia
がみがみ,"nagging
がみがみ · gamigami

母にがみがみ言われた。
My mother nagged at me.",onomatopoeia
ぶつぶつ,"muttering complaints
ぶつぶつ · butsubutsu

ぶつぶつ文句を言っていた。
He was muttering complaints.",onomatopoeia
ぺらぺら,"speaking fluently; chattering
ぺらぺら · perapera

英語をぺらぺら話す。
He speaks English fluently.",onomatopoeia
べらべら,"chattering on and on
べらべら · berabera

秘密をべらべらしゃべってしまった。
He blabbed on and on about the secret.",onomatopoeia
がやがや,"noisy chatter (crowd)
がやがや · gayagaya

教室ががやがやと騒がしい。
The classroom is noisy with chatter.",onomatopoeia
わいわい,"noisily and merrily
わいわい · waiwai

友人とわいわい楽しんだ。
I had a noisy, merry time with friends.",onomatopoeia
しんと,"completely silent
しんと · shinto

会場がしんと静まり返った。
The venue fell completely silent.",onomatopoeia
しーんと,"dead silent
しーんと · shiinto

教室がしーんと静まった。
The classroom fell dead silent.",onomatopoeia
こそこそ,"sneakily; secretly
こそこそ · kosokoso

こそこそと逃げ出した。
He sneakily ran away.",onomatopoeia
そっと,"gently; quietly
そっと · sotto

そっとドアを閉めた。
I closed the door gently.",onomatopoeia
ひっそり,"quietly; secludedly
ひっそり · hissori

ひっそりと暮らしている。
He lives quietly and secludedly.",onomatopoeia
こっそり,"secretly; on the sly
こっそり · kossori

こっそりお菓子を食べた。
I secretly ate the snack.",onomatopoeia
じわじわ,"gradually; slowly seeping
じわじわ · jiwajiwa

効果がじわじわ現れてきた。
The effect has been gradually appearing.",onomatopoeia
ちょくちょく,"often; from time to time
ちょくちょく · chokuchoku

ちょくちょく顔を出している。
I drop by from time to time.",onomatopoeia
かんかん,"furious; blazing (sun)
かんかん · kankan

父がかんかんに怒っている。
My father is absolutely furious.",onomatopoeia
むかっと,"a sudden flash of anger
むかっと · mukatto

失礼な態度にむかっとした。
I felt a flash of anger at the rude attitude.",onomatopoeia
かちんと,"irritated (a nerve struck)
かちんと · kachinto

一言がかちんときた。
That one remark irritated me.",onomatopoeia
げんなり,"exasperated; worn down
げんなり · gennari

長い会議にげんなりした。
I was exasperated by the long meeting.",onomatopoeia
うんうん,"nodding in agreement
うんうん · un'un

うんうんとうなずいて聞いた。
I listened, nodding along in agreement.",onomatopoeia
こくこく,"nodding repeatedly
こくこく · kokukoku

こくこくとうなずいた。
He nodded repeatedly.",onomatopoeia
ぺこぺこ,"bowing repeatedly; very hungry
ぺこぺこ · pekopeko

お腹がぺこぺこだ。
I'm very hungry.",onomatopoeia
がつがつ,"eating greedily
がつがつ · gatsugatsu

がつがつとご飯を食べた。
He ate the rice greedily.",onomatopoeia
すくすく,"growing healthily/rapidly
すくすく · sukusuku

子供がすくすく育っている。
The child is growing up healthily.",onomatopoeia
のびのび,"growing freely; relaxed
のびのび · nobinobi

のびのびと育った子だ。
He is a child raised freely and relaxedly.",onomatopoeia
いきいき,"lively; vivid
いきいき · ikiiki

いきいきとした表情で話した。
He spoke with a lively expression.",onomatopoeia
はきはき,"speaking clearly and briskly
はきはき · hakihaki

はきはきと受け答えした。
She responded clearly and briskly.",onomatopoeia
きびきび,"briskly; smartly (movements)
きびきび · kibikibi

きびきびと動く新人だ。
He is a new employee who moves briskly.",onomatopoeia
だらり,"limply hanging down
だらり · darari

腕をだらりと下げた。
He let his arm hang down limply.",onomatopoeia
ぐでんぐでん,"dead drunk
ぐでんぐでん · gudenguden

ぐでんぐでんに酔っ払った。
He got dead drunk.",onomatopoeia
べろべろ,"completely drunk
べろべろ · berobero

べろべろになるまで飲んだ。
He drank until he was completely drunk.",onomatopoeia
しゃきっと,"snapping to attention; crisp
しゃきっと · shakitto

しゃきっとした態度で臨んだ。
He approached it with a crisp, focused attitude.",onomatopoeia
きりっと,"sharp; determined-looking
きりっと · kiritto

きりっとした表情で答えた。
She answered with a sharp, determined expression.",onomatopoeia
すっと,"smoothly; quickly and quietly
すっと · sutto

すっと立ち上がった。
He stood up smoothly.",onomatopoeia
にゅっと,"suddenly poking out
にゅっと · nyutto

物陰から手がにゅっと出てきた。
A hand suddenly poked out from the shadows.",onomatopoeia
ぬっと,"suddenly appearing (looming)
ぬっと · nutto

暗闇から人影がぬっと現れた。
A figure suddenly loomed out of the darkness.",onomatopoeia
すたこら,"scurrying away quickly
すたこら · sutakora

すたこらと逃げていった。
He scurried away quickly.",onomatopoeia
ぴょんぴょん,"hopping
ぴょんぴょん · pyonpyon

うれしくてぴょんぴょん跳ねた。
I hopped up and down, delighted.",onomatopoeia
ぴょこぴょこ,"bobbing up and down
ぴょこぴょこ · pyokopyoko

頭がぴょこぴょこ動いていた。
His head was bobbing up and down.",onomatopoeia
ころころ,"rolling; changing frequently
ころころ · korokoro

ボールがころころ転がった。
The ball rolled along.",onomatopoeia
くるくる,"spinning round and round
くるくる · kurukuru

風車がくるくる回っている。
The pinwheel is spinning round and round.",onomatopoeia
ぐるぐる,"going around repeatedly (also dizziness)
ぐるぐる · guruguru

考えが頭の中でぐるぐる回った。
My thoughts went round and round in my head.",onomatopoeia
ふわり,"softly floating down
ふわり · fuwari

花びらがふわりと舞い落ちた。
The petals floated softly down.",onomatopoeia
ひらひら,"fluttering
ひらひら · hirahira

蝶がひらひらと飛んでいる。
The butterfly is fluttering as it flies.",onomatopoeia
ゆらゆら,"swaying gently
ゆらゆら · yurayura

木々がゆらゆらと揺れていた。
The trees were swaying gently.",onomatopoeia
ゆらり,"a single gentle sway
ゆらり · yurari

炎がゆらりと揺れた。
The flame swayed gently.",onomatopoeia
ゆさゆさ,"shaking vigorously
ゆさゆさ · yusayusa

地震で家がゆさゆさ揺れた。
The house shook vigorously in the earthquake.",onomatopoeia
ぐらぐら,"wobbling; boiling vigorously
ぐらぐら · guragura

椅子の脚がぐらぐらしている。
The chair leg is wobbling.",onomatopoeia
がたつく,"to rattle/wobble
がたつく · gatatsuku

机ががたついて落ち着かない。
The desk wobbles and is unstable.",onomatopoeia
ぐらつく,"to sway/waver (also opinion)
ぐらつく · guratsuku

決意がぐらついてしまった。
My resolve started to waver.",onomatopoeia
どしんと,"with a heavy thud (impact)
どしんと · doshinto

どしんと尻もちをついた。
I fell on my bottom with a heavy thud.",onomatopoeia
ぼきっと,"snapping sound (breaking)
ぼきっと · bokitto

枝がぼきっと折れた。
The branch snapped with a crack.",onomatopoeia
ぱきっと,"a sharp cracking sound
ぱきっと · pakitto

氷がぱきっと割れた。
The ice cracked with a sharp sound.",onomatopoeia
びりびり,"tearing sound; electric tingling
びりびり · biribiri

紙をびりびりに破いた。
I tore the paper to shreds.",onomatopoeia
ぐしゃぐしゃ,"crumpled; mushed up
ぐしゃぐしゃ · gushagusha

紙がぐしゃぐしゃになった。
The paper became crumpled up.",onomatopoeia
くしゃくしゃ,"crumpled; disheveled
くしゃくしゃ · kushakusha

髪がくしゃくしゃになっていた。
His hair had become disheveled.",onomatopoeia
ばらばら,"scattered; falling apart
ばらばら · barabara

意見がばらばらでまとまらない。
Opinions were scattered and couldn't be unified.",onomatopoeia
めちゃくちゃ,"messy; extremely (intensifier)
めちゃくちゃ · mechakucha

部屋がめちゃくちゃに散らかっている。
The room is messily cluttered.",onomatopoeia
ぐちゃぐちゃ,"messy; mushy
ぐちゃぐちゃ · guchagucha

雨で道がぐちゃぐちゃになった。
The road became muddy and mushy from the rain.",onomatopoeia
ぐるっと,"going around in a circuit
ぐるっと · gurutto

公園をぐるっと一周した。
I went once around the park.",onomatopoeia
ぱたぱた,"flapping/pattering sound
ぱたぱた · patapata

スリッパがぱたぱたと音を立てた。
The slippers made a pattering sound.",onomatopoeia
とんとん,"tapping sound; going smoothly
とんとん · tonton

ドアをとんとんとノックした。
I tapped and knocked on the door.",onomatopoeia
こんこん,"knocking; coughing sound
こんこん · konkon

咳がこんこんと出た。
I coughed repeatedly.",onomatopoeia
げほげほ,"coughing violently
げほげほ · gehogeho

煙にむせてげほげほ咳き込んだ。
I coughed violently, choking on the smoke.",onomatopoeia
ぽつぽつ,"sporadically; drops beginning to fall
ぽつぽつ · potsupotsu

雨がぽつぽつ降り始めた。
Rain began falling sporadically.",onomatopoeia
ぽたぽた,"dripping
ぽたぽた · potapota

水滴がぽたぽたと落ちた。
Water droplets fell, dripping.",onomatopoeia
だらだら流れる,"sweating profusely (streaming)
だらだらながれる · daradara nagareru

暑さで汗がだらだら流れた。
Sweat streamed down profusely from the heat.",onomatopoeia
じゃあじゃあ,"gushing water sound
じゃあじゃあ · jaajaa

水道の水をじゃあじゃあ流した。
I let the tap water gush out.",onomatopoeia
ちょろちょろ,"trickling; darting around
ちょろちょろ · chorochoro

小川の水がちょろちょろ流れている。
The stream water is trickling along.",onomatopoeia
どくどく,"gushing (blood/liquid); pulsing
どくどく · dokudoku

傷口から血がどくどく流れた。
Blood gushed from the wound.",onomatopoeia
ぷくぷく,"bubbling gently; plump
ぷくぷく · pukupuku

炭酸水がぷくぷく泡立った。
The sparkling water bubbled gently.",onomatopoeia
ぶくぶく,"bubbling; swelling up
ぶくぶく · bukubuku

石鹸がぶくぶく泡立った。
The soap bubbled up frothily.",onomatopoeia
しゅわしゅわ,"fizzy; effervescent
しゅわしゅわ · shuwashuwa

しゅわしゅわの炭酸飲料が好きだ。
I like fizzy carbonated drinks.",onomatopoeia
ぱちんと,"a snapping/clicking sound
ぱちんと · pachinto

指をぱちんと鳴らした。
He snapped his fingers with a click.",onomatopoeia
かちゃかちゃ,"clinking/clattering (dishes/keys)
かちゃかちゃ · kachakacha

食器がかちゃかちゃと音を立てた。
The dishes clattered noisily.",onomatopoeia
がちゃがちゃ,"clattering loudly; messy
がちゃがちゃ · gachagacha

鍵をがちゃがちゃ回した。
He rattled the key noisily in the lock.",onomatopoeia
かたかた,"rattling; clattering (light)
かたかた · katakata

キーボードをかたかたと打った。
I typed away clattering on the keyboard.",onomatopoeia
こんもり,"mounded up; densely piled
こんもり · konmori

雪がこんもり積もった。
The snow piled up in a mound.",onomatopoeia
もっこり,"bulging out
もっこり · mokkori

バッグがもっこりと膨らんでいた。
The bag was bulging out.",onomatopoeia
すべすべ,"smooth (skin/surface)
すべすべ · subesube

すべすべの肌になりたい。
I want smooth skin.",onomatopoeia
つやつや,"glossy; lustrous
つやつや · tsuyatsuya

つやつやの髪が羨ましい。
I envy her glossy hair.",onomatopoeia
