#separator:comma
#html:false
#deck:Business Japanese
#notetype:Basic
#tags column:3
降格,"demotion
こうかく · koukaku

責任を取って降格になった。
He was demoted, taking responsibility.",business
左遷,"demotion transfer (to a lesser post)
させん · sasen

地方支社へ左遷された。
He was demoted and transferred to a regional branch.",business
人事評価,"personnel evaluation
じんじひょうか · jinji hyouka

人事評価の面談があった。
There was an interview for personnel evaluation.",business
業績評価,"performance evaluation
ぎょうせきひょうか · gyouseki hyouka

業績評価で高い点をもらった。
I received high marks in the performance evaluation.",business
目標設定,"goal setting
もくひょうせってい · mokuhyou settei

四半期の目標設定をした。
I set my goals for the quarter.",business
進捗報告,"progress report
しんちょくほうこく · shinchoku houkoku

週次で進捗報告をしている。
I give a weekly progress report.",business
報連相,"report-contact-consult (workplace communication)
ほうれんそう · hourensou

報連相を徹底するよう指導された。
I was instructed to thoroughly practice report-contact-consult.",business
根回し,"informal groundwork (before a decision)
ねまわし · nemawashi

会議前に関係者へ根回しをした。
I laid the groundwork with stakeholders before the meeting.",business
稟議,"circulated approval document
りんぎ · ringi

稟議を回して承認をもらった。
I circulated the approval document and got sign-off.",business
決裁,"final approval (by an authority)
けっさい · kessai

部長の決裁を待っている。
I am waiting for the manager's final approval.",business
押印,"stamping with a seal
おういん · ouin

契約書に押印した。
I stamped the contract with my seal.",business
社印,"company seal
しゃいん · shain

書類に社印を押した。
I stamped the document with the company seal.",business
稟議書,"circulated approval document (formal)
りんぎしょ · ringisho

稟議書を提出した。
I submitted the approval document.",business
議事録,"meeting minutes
ぎじろく · gijiroku

会議後に議事録を作成した。
I created the meeting minutes after the meeting.",business
打ち合わせ,"a meeting; preliminary discussion
うちあわせ · uchiawase

明日の打ち合わせの資料を準備した。
I prepared the materials for tomorrow's meeting.",business
社内会議,"internal company meeting
しゃないかいぎ · shanai kaigi

社内会議で新方針が決まった。
The new policy was decided at the internal company meeting.",business
定例会議,"regular scheduled meeting
ていれいかいぎ · teirei kaigi

毎週月曜に定例会議がある。
There is a regular meeting every Monday.",business
リモート会議,"remote/video meeting
りもーとかいぎ · rimooto kaigi

リモート会議で商談を進めた。
I advanced the business talks in a remote meeting.",business
資料作成,"document/material preparation
しりょうさくせい · shiryou sakusei

プレゼン用の資料作成に追われた。
I was busy preparing materials for the presentation.",business
プレゼン資料,"presentation materials
ぷれぜんしりょう · purezen shiryou

プレゼン資料を前日に仕上げた。
I finished the presentation materials the day before.",business
見積書,"quotation document
みつもりしょ · mitsumorisho

見積書を先方に送った。
I sent the quotation document to the other party.",business
請求書,"invoice
せいきゅうしょ · seikyuusho

月末に請求書を発行した。
I issued the invoice at the end of the month.",business
領収書,"receipt
りょうしゅうしょ · ryoushuusho

経費精算のため領収書を集めた。
I gathered receipts for expense reimbursement.",business
経費精算,"expense reimbursement processing
けいひせいさん · keihi seisan

経費精算のシステムを利用している。
I use the expense reimbursement system.",business
納品書,"delivery slip
のうひんしょ · nouhinsho

納品書を確認して受け取った。
I checked the delivery slip and received the goods.",business
契約書,"contract document
けいやくしょ · keiyakusho

契約書にサインをした。
I signed the contract document.",business
覚書,"memorandum (informal agreement)
おぼえがき · oboegaki

覚書を交わして合意した。
We exchanged a memorandum and reached an agreement.",business
社外秘,"confidential (not for external disclosure)
しゃがいひ · shagaihi

社外秘の資料として扱われた。
It was handled as a confidential internal document.",business
機密情報,"confidential information
きみつじょうほう · kimitsu jouhou

機密情報の管理を徹底している。
We thoroughly manage confidential information.",business
お世話になっております,"thank you for your continued support (email greeting)
おせわになっております · osewa ni natte orimasu

いつもお世話になっております。
Thank you as always for your continued support.",business
よろしくお願いいたします,"thank you in advance (formal)
よろしくおねがいいたします · yoroshiku onegai itashimasu

ご確認のほど、よろしくお願いいたします。
Thank you in advance for your confirmation.",business
ご確認ください,"please confirm
ごかくにんください · gokakunin kudasai

添付ファイルをご確認ください。
Please confirm the attached file.",business
ご査収ください,"please review and accept (formal)
ごさしゅうください · gosashuu kudasai

資料をお送りしますのでご査収ください。
I am sending the materials, so please review and accept them.",business
ご不明な点,"any unclear points (formal)
ごふめいなてん · gofumei na ten

ご不明な点がございましたらご連絡ください。
If you have any unclear points, please contact us.",business
取り急ぎ,"promptly; for now (email closing)
とりいそぎ · toriisogi

取り急ぎご報告まで。
For now, this is just a quick report.",business
何卒,"please; kindly (formal, humble)
なにとぞ · nanitozo

何卒よろしくお願い申し上げます。
I kindly ask for your favorable consideration.",business
ご多忙のところ,"despite your busy schedule (formal)
ごたぼうのところ · gotabou no tokoro

ご多忙のところ恐縮ですが。
I apologize for the inconvenience despite your busy schedule.",business
ご足労,"the trouble of coming (formal)
ごそくろう · gosokurou

ご足労いただき感謝いたします。
Thank you for taking the trouble to come.",business
お忙しいところ恐縮ですが,"sorry to bother you when you're busy
おいそがしいところきょうしゅくですが · oisogashii tokoro kyoushuku desu ga

お忙しいところ恐縮ですが、ご対応をお願いします。
Sorry to bother you when you're busy, but please handle this.",business
ご対応,"handling/response (formal)
ごたいおう · gotaiou

迅速なご対応をお願いいたします。
Please provide a prompt response.",business
ご連絡差し上げます,"I will contact you (humble)
ごれんらくさしあげます · gorenraku sashiagemasu

詳細は改めてご連絡差し上げます。
I will contact you again about the details.",business
ご返信お待ちしております,"I look forward to your reply
ごへんしんおまちしております · gohenshin omachi shite orimasu

ご返信お待ちしております。
I look forward to your reply.",business
かしこまりました,"certainly; understood (very formal)
かしこまりました · kashikomarimashita

かしこまりました、すぐに対応いたします。
Certainly, I will handle it right away.",business
承知いたしました,"understood (formal)
しょうちいたしました · shouchi itashimashita

承知いたしました、対応させていただきます。
Understood, I will take care of it.",business
ご教示ください,"please instruct/teach me (formal)
ごきょうじください · gokyouji kudasai

進め方についてご教示ください。
Please instruct me on how to proceed.",business
ご一考いただければ,"if you could give it some consideration
ごいっこういただければ · goikkou itadakereba

こちらの案についてご一考いただければ幸いです。
I would appreciate it if you could give this proposal some consideration.",business
ご検討ください,"please consider (formal)
ごけんとうください · gokentou kudasai

提案書をご検討ください。
Please consider the proposal.",business
お手数ですが,"sorry for the trouble, but (formal)
おてすうですが · otesuu desu ga

お手数ですが再送をお願いします。
Sorry for the trouble, but please resend it.",business
ご迷惑をおかけします,"I apologize for the inconvenience (formal)
ごめいわくをおかけします · gomeiwaku o okakeshimasu

ご迷惑をおかけして申し訳ございません。
I sincerely apologize for the inconvenience caused.",business
平にご容赦ください,"please forgive me (very formal apology)
ひらにごようしゃください · hira ni goyousha kudasai

不手際について平にご容赦ください。
Please forgive the oversight.",business
深くお詫び申し上げます,"I sincerely apologize (very formal)
ふかくおわびもうしあげます · fukaku owabi moushiagemasu

多大なご迷惑をおかけし、深くお詫び申し上げます。
I sincerely apologize for the great inconvenience caused.",business
善処いたします,"I will do my best to handle it appropriately
ぜんしょいたします · zensho itashimasu

ご要望については善処いたします。
Regarding your request, I will do my best to handle it appropriately.",business
検討させていただきます,"I will consider it (formal)
けんとうさせていただきます · kentou sasete itadakimasu

社内で検討させていただきます。
I will consider it internally.",business
持ち帰る,"to bring back for further discussion
もちかえる · mochikaeru

この件は一度持ち帰らせてください。
Please let me bring this matter back for discussion first.",business
前向きに検討する,"to consider positively
まえむきにけんとうする · maemuki ni kentou suru

前向きに検討させていただきます。
We will consider it positively.",business
見送らせていただきます,"we will forgo/decline (formal, softened refusal)
みおくらせていただきます · miokurasete itadakimasu

今回は見送らせていただきます。
This time we will have to decline.",business
ご縁がありましたら,"if the opportunity arises (formal, polite refusal)
ごえんがありましたら · goen ga arimashitara

またご縁がありましたらよろしくお願いします。
If the opportunity arises again, please keep us in mind.",business
貴重なご意見,"valuable feedback (formal)
きちょうなごいけん · kichou na goiken

貴重なご意見をありがとうございます。
Thank you for your valuable feedback.",business
忌憚のないご意見,"candid opinion (formal)
きたんのないごいけん · kitan no nai goiken

忌憚のないご意見をお聞かせください。
Please share your candid opinion.",business
社会人,"working adult; member of society
しゃかいじん · shakaijin

社会人としてのマナーを学んだ。
I learned manners as a working adult.",business
新入社員,"new employee
しんにゅうしゃいん · shinnyuu shain

新入社員研修が始まった。
New employee training has begun.",business
中途採用,"mid-career hiring
ちゅうとさいよう · chuuto saiyou

中途採用で入社した。
I joined the company through mid-career hiring.",business
新卒採用,"new graduate hiring
しんそつさいよう · shinsotsu saiyou

新卒採用の選考が進んでいる。
New graduate hiring selection is underway.",business
面接官,"job interviewer
めんせつかん · mensetsukan

面接官の質問に緊張した。
I was nervous about the interviewer's questions.",business
内定,"job offer (informal acceptance)
ないてい · naitei

第一志望の会社から内定をもらった。
I received a job offer from my first-choice company.",business
内定辞退,"declining a job offer
ないていじたい · naitei jitai

悩んだ末に内定辞退を決めた。
After much thought, I decided to decline the job offer.",business
転職活動,"job-hunting for a career change
てんしょくかつどう · tenshoku katsudou

転職活動を始めることにした。
I decided to start job-hunting for a career change.",business
退職届,"letter of resignation
たいしょくとどけ · taishoku todoke

退職届を上司に提出した。
I submitted my letter of resignation to my boss.",business
引き継ぎ,"handover (of duties)
ひきつぎ · hikitsugi

後任への引き継ぎを行った。
I conducted the handover to my successor.",business
後任,"successor
こうにん · kounin

後任が正式に決まった。
My successor was officially decided.",business
配属,"assignment (to a department)
はいぞく · haizoku

営業部に配属された。
I was assigned to the sales department.",business
部署異動,"department transfer
ぶしょいどう · busho idou

部署異動の希望を出した。
I submitted a request for a department transfer.",business
出向,"secondment (to another company)
しゅっこう · shukkou

関連会社へ出向することになった。
I ended up being seconded to an affiliated company.",business
派遣社員,"temporary/dispatched worker
はけんしゃいん · haken shain

派遣社員として働いている。
I work as a temporary dispatched worker.",business
正社員,"permanent/full-time employee
せいしゃいん · seishain

正社員として登用された。
I was promoted to permanent employee status.",business
契約社員,"contract employee
けいやくしゃいん · keiyaku shain

契約社員から正社員になった。
I became a permanent employee after being a contract employee.",business
業務委託,"outsourcing (of work)
ぎょうむいたく · gyoumu itaku

業務委託契約を結んだ。
We concluded an outsourcing contract.",business
フリーランス,"freelance
ふりーらんす · furiiransu

フリーランスとして独立した。
I became independent as a freelancer.",business
副業,"side job
ふくぎょう · fukugyou

副業を始めて収入を増やした。
I started a side job to increase my income.",business
営業成績,"sales performance
えいぎょうせいせき · eigyou seiseki

今月の営業成績が発表された。
This month's sales performance was announced.",business
営業目標,"sales target
えいぎょうもくひょう · eigyou mokuhyou

営業目標を達成した。
I achieved my sales target.",business
新規開拓,"new client development
しんきかいたく · shinki kaitaku

新規開拓のため飛び込み営業をした。
I did cold-call sales visits to develop new clients.",business
飛び込み営業,"cold-call sales visit
とびこみえいぎょう · tobikomi eigyou

飛び込み営業で契約を取った。
I got a contract through a cold-call sales visit.",business
既存顧客,"existing customer
きぞんこきゃく · kizon kokyaku

既存顧客へのフォローを大切にしている。
I value follow-up with existing customers.",business
見込み客,"prospective customer
みこみきゃく · mikomikyaku

見込み客のリストを作成した。
I created a list of prospective customers.",business
商談,"business negotiation
しょうだん · shoudan

重要な商談に臨んだ。
I attended an important business negotiation.",business
アポイントメント,"appointment (business)
あぽいんとめんと · apointomento

アポイントメントを取り付けた。
I secured an appointment.",business
アポ取り,"getting an appointment (slang)
あぽとり · apo tori

電話でアポ取りをした。
I got the appointment over the phone.",business
クロージング,"closing (a sale)
くろーじんぐ · kuroojingu

クロージングまで丁寧に対応した。
I handled it carefully all the way through the closing.",business
成約,"contract conclusion
せいやく · seiyaku

無事に成約に至った。
We successfully reached a contract.",business
失注,"losing an order/deal
しっちゅう · shicchuu

競合に負けて失注した。
We lost the deal to a competitor.",business
競合他社,"competing company
きょうごうたしゃ · kyougou tasha

競合他社の動向を分析した。
I analyzed the competing company's movements.",business
市場調査,"market research
しじょうちょうさ · shijou chousa

市場調査の結果を報告した。
I reported the results of the market research.",business
顧客満足度,"customer satisfaction
こきゃくまんぞくど · kokyaku manzokudo

顧客満足度の向上に努めている。
We strive to improve customer satisfaction.",business
アフターフォロー,"after-sales follow-up
あふたーふぉろー · afutaa foroo

アフターフォローを徹底している。
We thoroughly conduct after-sales follow-up.",business
クレーム対応,"complaint handling
くれーむたいおう · kureemu taiou

クレーム対応の研修を受けた。
I received training on complaint handling.",business
苦情処理,"complaint resolution
くじょうしょり · kujou shori

苦情処理の担当になった。
I was put in charge of complaint resolution.",business
納期,"delivery deadline
のうき · nouki

納期を厳守するよう指示された。
I was instructed to strictly adhere to the delivery deadline.",business
締め切り,"deadline
しめきり · shimekiri

締め切りに間に合わせた。
I made it in time for the deadline.",business
進行管理,"progress management
しんこうかんり · shinkou kanri

プロジェクトの進行管理を任された。
I was entrusted with the project's progress management.",business
工程表,"schedule/timeline chart
こうていひょう · kouteihyou

工程表に沿って作業を進めた。
I proceeded with the work according to the schedule chart.",business
タスク管理,"task management
たすくかんり · tasuku kanri

タスク管理アプリを活用している。
I make use of a task management app.",business
優先順位,"priority order
ゆうせんじゅんい · yuusen jun'i

タスクの優先順位をつけた。
I set priorities for the tasks.",business
業務効率化,"business process efficiency improvement
ぎょうむこうりつか · gyoumu kouritsuka

業務効率化のためツールを導入した。
We introduced a tool to improve business process efficiency.",business
生産性向上,"productivity improvement
せいさんせいこうじょう · seisansei koujou

生産性向上を目指す取り組みだ。
It's an initiative aiming for productivity improvement.",business
働き方改革,"work style reform
はたらきかたかいかく · hatarakikata kaikaku

働き方改革が社内で進められている。
Work style reform is being advanced within the company.",business
人材育成,"human resource development
じんざいいくせい · jinzai ikusei

人材育成に力を入れている企業だ。
It's a company that puts effort into human resource development.",business
OJT,"on-the-job training
おーじぇーてぃー · oo je tii

OJTで実務を学んだ。
I learned the practical work through on-the-job training.",business
研修,"training program
けんしゅう · kenshuu

新入社員研修に参加した。
I participated in the new employee training program.",business
メンター制度,"mentorship system
めんたーせいど · mentaa seido

メンター制度で先輩に相談できる。
Through the mentorship system, I can consult a senior colleague.",business
人材配置,"staff placement/allocation
じんざいはいち · jinzai haichi

適切な人材配置を検討した。
We considered appropriate staff placement.",business
組織図,"organizational chart
そしきず · soshikizu

組織図を確認して部署を把握した。
I checked the organizational chart to understand the departments.",business
部門横断,"cross-departmental
ぶもんおうだん · bumon oudan

部門横断のプロジェクトに参加した。
I participated in a cross-departmental project.",business
連携,"collaboration; coordination
れんけい · renkei

他部署との連携を強化した。
We strengthened coordination with other departments.",business
情報共有,"information sharing
じょうほうきょうゆう · jouhou kyouyuu

チーム内の情報共有を徹底した。
We thoroughly implemented information sharing within the team.",business
社内システム,"internal company system
しゃないしすてむ · shanai shisutemu

社内システムから勤怠を登録する。
I register attendance through the internal company system.",business
勤怠管理,"attendance management
きんたいかんり · kintai kanri

勤怠管理システムを導入した。
We introduced an attendance management system.",business
就業規則,"work regulations
しゅうぎょうきそく · shuugyou kisoku

就業規則を確認して申請した。
I checked the work regulations and submitted the application.",business
福利厚生,"employee benefits
ふくりこうせい · fukuri kousei

福利厚生が充実している会社だ。
It's a company with substantial employee benefits.",business
社員食堂,"employee cafeteria
しゃいんしょくどう · shain shokudou

社員食堂で昼食をとった。
I had lunch at the employee cafeteria.",business
社宅,"company housing
しゃたく · shataku

社宅に住んで通勤している。
I live in company housing and commute to work.",business
通勤手当,"commuter allowance
つうきんてあて · tsuukin teate

通勤手当が支給されている。
A commuter allowance is provided.",business
退職金,"retirement allowance
たいしょくきん · taishokukin

退職金の制度について確認した。
I checked the details of the retirement allowance system.",business
賞与,"bonus
しょうよ · shouyo

夏の賞与が支給された。
The summer bonus was paid.",business
昇給,"salary raise
しょうきゅう · shoukyuu

今年、昇給することができた。
I was able to get a salary raise this year.",business
年俸制,"annual salary system
ねんぽうせい · nenpousei

年俸制を採用している会社だ。
It's a company that adopts an annual salary system.",business
月給制,"monthly salary system
げっきゅうせい · gekkyuusei

月給制で安定した収入がある。
I have a stable income under the monthly salary system.",business
給与明細,"pay slip
きゅうよめいさい · kyuuyo meisai

給与明細を確認した。
I checked my pay slip.",business
源泉徴収,"withholding tax
げんせんちょうしゅう · gensen choushuu

源泉徴収票を受け取った。
I received the withholding tax statement.",business
ビジネスマナー,"business manners/etiquette
びじねすまなー · bijinesu manaa

ビジネスマナー研修を受けた。
I attended a business manners training.",business
名刺入れ,"business card holder
めいしいれ · meishiire

新しい名刺入れを購入した。
I bought a new business card holder.",business
上座,"the seat of honor
かみざ · kamiza

取引先を上座に案内した。
I guided the client to the seat of honor.",business
下座,"the lower seat (host's position)
しもざ · shimoza

自分は下座に座った。
I sat in the lower seat myself.",business
接待,"business entertainment
せったい · settai

取引先を接待した。
I entertained the business client.",business
来客対応,"receiving visitors
らいきゃくたいおう · raikyaku taiou

来客対応の担当になった。
I was put in charge of receiving visitors.",business
応接室,"reception room
おうせつしつ · ousetsushitsu

応接室にお客様を案内した。
I guided the guest to the reception room.",business
取引先,"business partner/client
とりひきさき · torihikisaki

取引先に電話をかけた。
I called the business client.",business
担当者,"the person in charge
たんとうしゃ · tantousha

担当者に確認いたします。
I will confirm with the person in charge.",business
窓口,"contact point (person/department)
まどぐち · madoguchi

問い合わせの窓口になっている。
I am the contact point for inquiries.",business
折り返しご連絡,"calling back (formal)
おりかえしごれんらく · orikaeshi gorenraku

担当者から折り返しご連絡いたします。
The person in charge will call you back.",business
電話取次ぎ,"transferring a phone call
でんわとりつぎ · denwa toritsugi

電話取次ぎの練習をした。
I practiced transferring phone calls.",business
内線,"internal extension (phone)
ないせん · naisen

内線で担当部署につないだ。
I connected the call to the relevant department via internal extension.",business
外線,"external line (phone)
がいせん · gaisen

外線からの電話が鳴った。
A call from an external line rang.",business
席を外す,"to step away from one's desk
せきをはずす · seki o hazusu

申し訳ございません、ただ今席を外しております。
I'm sorry, he is currently away from his desk.",business
伝言を承る,"to take a message (humble)
でんごんをうけたまわる · dengon o uketamawaru

伝言を承りましょうか。
Shall I take a message?",business
名刺代わり,"in place of a business card
めいしがわり · meishigawari

名刺代わりにポートフォリオを渡した。
I handed over my portfolio in place of a business card.",business
挨拶回り,"courtesy visits (greeting rounds)
あいさつまわり · aisatsu mawari

転勤の挨拶回りをした。
I made courtesy visits to greet people about my transfer.",business
引継ぎ事項,"handover items
ひきつぎじこう · hikitsugi jikou

引継ぎ事項を文書にまとめた。
I compiled the handover items into a document.",business
社訓,"company motto/precepts
しゃくん · shakun

社訓を朝礼で唱和する。
We recite the company motto at the morning meeting.",business
朝礼,"morning meeting/assembly
ちょうれい · chourei

朝礼で今日の予定を共有した。
We shared today's schedule at the morning meeting.",business
社是,"company principles/creed
しゃぜ · shaze

社是を胸に業務にあたる。
I approach my work keeping the company's creed in mind.",business
経営理念,"management philosophy
けいえいりねん · keiei rinen

経営理念に共感して入社した。
I joined the company because I resonated with its management philosophy.",business
社風,"company culture
しゃふう · shafuu

風通しのいい社風が魅力だ。
The open, easy-going company culture is appealing.",business
風通しがいい,"open communication (workplace)
かぜとおしがいい · kazetooshi ga ii

風通しがいい職場を目指している。
We aim for a workplace with open communication.",business
縦割り組織,"siloed organization
たてわりそしき · tatewari soshiki

縦割り組織の弊害が指摘された。
The drawbacks of the siloed organization were pointed out.",business
フラットな組織,"flat organization (structure)
ふらっとなそしき · furatto na soshiki

フラットな組織で意見を出しやすい。
In a flat organization, it's easy to voice opinions.",business
ボトムアップ,"bottom-up (approach)
ぼとむあっぷ · botomu appu

ボトムアップの提案が採用された。
The bottom-up proposal was adopted.",business
トップダウン,"top-down (approach)
とっぷだうん · toppu daun

トップダウンで決定が下された。
The decision was handed down top-down.",business
意思決定,"decision-making
いしけってい · ishi kettei

意思決定のスピードが速い会社だ。
It's a company where decision-making speed is fast.",business
経営陣,"management team; executives
けいえいじん · keieijin

経営陣が方針を決定した。
The management team decided on the policy.",business
役員会議,"board meeting
やくいんかいぎ · yakuin kaigi

役員会議で承認された。
It was approved at the board meeting.",business
社長訓示,"the president's address
しゃちょうくんじ · shachou kunji

新年の社長訓示を聞いた。
I listened to the president's New Year address.",business
経営方針,"management policy
けいえいほうしん · keiei houshin

新しい経営方針が発表された。
A new management policy was announced.",business
中期経営計画,"mid-term management plan
ちゅうきけいえいけいかく · chuuki keiei keikaku

中期経営計画を策定した。
We formulated the mid-term management plan.",business
事業計画,"business plan
じぎょうけいかく · jigyou keikaku

新規事業計画を提出した。
I submitted the new business plan.",business
収益構造,"revenue structure
しゅうえきこうぞう · shuueki kouzou

収益構造を見直した。
We reviewed the revenue structure.",business
損益分岐点,"break-even point
そんえきぶんきてん · son'eki bunkiten

損益分岐点を計算した。
I calculated the break-even point.",business
事業拡大,"business expansion
じぎょうかくだい · jigyou kakudai

海外への事業拡大を進めている。
We are advancing business expansion overseas.",business
事業縮小,"business downsizing
じぎょうしゅくしょう · jigyou shukushou

不採算部門の事業縮小を決めた。
We decided on downsizing the unprofitable division.",business
業界動向,"industry trends
ぎょうかいどうこう · gyoukai doukou

業界動向を毎月分析している。
I analyze industry trends every month.",business
市場シェア,"market share
しじょうしぇあ · shijou shea

市場シェアを拡大した。
We expanded our market share.",business
参入障壁,"barrier to entry
さんにゅうしょうへき · sannyuu shouheki

参入障壁が高い業界だ。
It's an industry with a high barrier to entry.",business
業界標準,"industry standard
ぎょうかいひょうじゅん · gyoukai hyoujun

業界標準に準拠した仕様だ。
It's a specification that conforms to the industry standard.",business
差別化,"differentiation (from competitors)
さべつか · sabetsuka

競合との差別化を図った。
We aimed for differentiation from competitors.",business
強みを生かす,"to leverage one's strengths
つよみをいかす · tsuyomi o ikasu

自社の強みを生かした戦略だ。
It's a strategy that leverages our company's strengths.",business
付加価値,"added value
ふかかち · fuka kachi

付加価値の高いサービスを提供している。
We provide services with high added value.",business
ブランド戦略,"brand strategy
ぶらんどせんりゃく · burando senryaku

ブランド戦略を練り直した。
We reworked the brand strategy.",business
顧客ターゲット,"target customer
こきゃくたーげっと · kokyaku taagetto

顧客ターゲットを明確にした。
We clarified the target customer.",business
マーケティング戦略,"marketing strategy
まーけてぃんぐせんりゃく · maaketingu senryaku

新しいマーケティング戦略を立てた。
We devised a new marketing strategy.",business
損益計算書,"income statement
そんえきけいさんしょ · son'eki keisansho

損益計算書を確認した。
I checked the income statement.",business
貸借対照表,"balance sheet
たいしゃくたいしょうひょう · taishaku taishouhyou

貸借対照表を分析した。
I analyzed the balance sheet.",business
キャッシュフロー,"cash flow
きゃっしゅふろー · kyasshu furoo

キャッシュフローを管理している。
I manage the cash flow.",business
経常利益,"ordinary profit
けいじょうりえき · keijou rieki

経常利益が過去最高を更新した。
Ordinary profit reached a record high.",business
営業利益,"operating profit
えいぎょうりえき · eigyou rieki

営業利益が前年を上回った。
Operating profit exceeded the previous year.",business
純利益,"net profit
じゅんりえき · jun rieki

純利益は横ばいだった。
Net profit remained flat.",business
純損失,"net loss
じゅんそんしつ · jun sonshitsu

純損失を計上した。
We posted a net loss.",business
減収,"decrease in revenue
げんしゅう · genshuu

減収傾向が続いている。
The trend of decreasing revenue continues.",business
増収,"increase in revenue
ぞうしゅう · zoushuu

増収増益を達成した。
We achieved an increase in both revenue and profit.",business
減益,"decrease in profit
げんえき · gen'eki

原材料高で減益となった。
Profit decreased due to rising raw material costs.",business
決算発表,"financial results announcement
けっさんはっぴょう · kessan happyou

決算発表の日程が決まった。
The schedule for the financial results announcement was decided.",business
四半期決算,"quarterly financial results
しはんきけっさん · shihanki kessan

四半期決算の資料を作成した。
I prepared the materials for the quarterly financial results.",business
上場,"stock market listing
じょうじょう · joujou

来年、株式市場に上場する予定だ。
The company plans to list on the stock market next year.",business
非上場,"unlisted (company)
ひじょうじょう · hijoujou

非上場の企業として運営している。
It operates as an unlisted company.",business
株価,"stock price
かぶか · kabuka

株価が大幅に上昇した。
The stock price rose significantly.",business
配当金,"dividend
はいとうきん · haitoukin

配当金の増額が発表された。
An increase in dividends was announced.",business
投資家,"investor
とうしか · toushika

投資家向けの説明会を開いた。
We held an information session for investors.",business
アナリスト,"analyst
あなりすと · anarisuto

アナリストが業績を予測した。
The analyst forecast the earnings.",business
信用格付け,"credit rating
しんようかくづけ · shin'you kakuzuke

信用格付けが引き上げられた。
The credit rating was upgraded.",business
資金調達,"fundraising; capital raising
しきんちょうたつ · shikin choutatsu

資金調達に成功した。
The fundraising was successful.",business
出資,"investment (capital contribution)
しゅっし · shusshi

新事業に出資した。
We invested capital in the new business.",business
ベンチャー企業,"venture company; startup
べんちゃーきぎょう · benchaa kigyou

ベンチャー企業に転職した。
I changed jobs to a venture company.",business
スタートアップ,"startup
すたーとあっぷ · sutaato appu

スタートアップを立ち上げた。
I launched a startup.",business
起業,"starting a business
きぎょう · kigyou

三十代で起業を決意した。
I decided to start a business in my thirties.",business
創業者,"founder
そうぎょうしゃ · sougyousha

創業者の理念を受け継いだ。
I inherited the founder's philosophy.",business
共同創業,"co-founding
きょうどうそうぎょう · kyoudou sougyou

友人と共同創業した会社だ。
It's a company I co-founded with a friend.",business
事業承継,"business succession
じぎょうしょうけい · jigyou shoukei

事業承継の準備を進めている。
We are preparing for business succession.",business
後継者,"successor (to a business)
こうけいしゃ · koukeisha

後継者不足が問題になっている。
A shortage of successors has become a problem.",business
廃業,"closing down a business
はいぎょう · haigyou

高齢化を理由に廃業を決めた。
They decided to close the business due to aging.",business
事業譲渡,"business transfer (sale)
じぎょうじょうと · jigyou jouto

事業譲渡の交渉が進んでいる。
Negotiations for the business transfer are proceeding.",business
